date,address,floor,houseType,age,twPing,bedRoom,livingRoom,restRoom,balcony,ratioOfPublicArea,price,pricePerTwPing
2023-03-06,台北市內湖區內湖路一段３２３巷４弄８號二樓,2,公寓,45,28.2232510263,3,2,1,2,0.1420150053590568,17500000.0,187567.0
2023-03-20,台北市中山區長春路１００號十一樓之１０,11,電梯大樓,48,13.66997549709,2,1,1,1,0.2624474441248063,10100000.0,223501.0
2023-03-11,台北市內湖區環山路二段１０９巷６弄１１號五樓,5,公寓,39,29.61777607701,3,2,1,2,0.1371667858237155,15200000.0,155245.0
2023-03-29,台北市中山區新生北路二段１０８號七樓之５,7,電梯大樓,44,12.60215045826,1,1,1,0,0.2969275084013442,4650000.0,111618.0
2023-03-04,台北市中山區民族東路１４８號三樓,3,公寓,49,28.07805102102,0,0,0,2,0.0576384399913811,15800000.0,170222.0
2023-03-16,台北市松山區八德路四段６４０號二樓之１,2,電梯大樓,7,14.160025514910002,1,1,1,1,0.3960692159794916,11000000.0,234993.0
2023-03-24,台北市松山區富錦街３４６之１號三樓,3,華廈,42,37.97282638083,3,2,2,2,0.2162032980164104,35500000.0,282801.0
2023-03-09,台北市松山區南京東路五段２００號五樓,5,電梯大樓,39,23.76440086416,2,1,1,2,0.2931517311608961,17000000.0,216395.0
2023-03-14,台北市士林區德行西路１０６號四樓,4,公寓,43,34.261151245860006,3,2,1,2,0.223379834010242,22080000.0,194950.0
2023-03-16,台北市北投區光明路２４２號四樓之１８,4,電梯大樓,14,18.26495066418,1,1,1,1,0.4362371646240476,9900000.0,163962.0
2023-03-15,台北市士林區士東路４６巷４號五樓,5,公寓,30,33.47162621715,3,2,2,2,0.1351107094441934,20500000.0,185269.0
2023-03-12,台北市士林區中正路２１２巷２弄４號四樓,4,公寓,44,34.494076254330004,3,2,2,2,0.1068139963167588,23800000.0,208717.0
2023-03-17,台北市士林區仰德大道一段９１巷３６弄３號,2,透天,6,27.05257598373,4,2,6,1,0.0417085989041709,24000000.0,268366.0
2023-03-25,台北市士林區承德路四段３５４號六樓,6,電梯大樓,35,12.00622543659,3,2,1,1,0.2398589065255731,4500000.0,113407.0
2023-03-21,台北市士林區仰德大道三段１２５巷５弄１１之６號三樓,3,公寓,45,41.60282651283,3,2,2,2,0.2404566276448775,14500000.0,105432.0
2023-03-15,台北市大安區師大路８０巷１８號七樓之１,7,華廈,18,22.118800804320003,2,2,1,2,0.375957330415755,30280000.0,414114.0
2023-03-06,台北市大安區瑞安街１３５巷１２之１號二樓,2,華廈,37,35.392501287,3,2,2,2,0.2847008547008547,29800000.0,254701.0
2023-03-26,台北市大安區仁愛路三段５巷１弄２１之５號,4,公寓,53,33.0330012012,3,2,2,2,0.1379120879120879,26900000.0,246337.0
2023-03-06,台北市大安區濟南路三段６２之１號,1,華廈,38,38.27532639183,0,0,0,0,0.0597486762032719,37000000.0,292421.0
2023-03-07,台北市文山區景興路２３巷３號,1,公寓,48,20.488325745030004,1,1,1,0,0.0,16000000.0,236232.0
2023-03-17,台北市中山區中山北路二段２０巷１９號三樓,3,公寓,46,24.69005089782,2,1,2,2,0.1215388385199706,14600000.0,178878.0
2023-03-15,台北市內湖區大湖山莊街２０２巷１９號二樓,2,公寓,42,28.807076047530003,3,2,1,2,0.139976898036333,18000000.0,189016.0
2023-03-31,台北市信義區永吉路５０２巷５號二樓,2,公寓,49,18.815500684200003,2,2,1,0,0.0,12000000.0,192926.0
2023-03-20,台北市信義區中坡南路６４號三樓,3,公寓,45,24.11530087692,3,2,1,2,0.0797792272955343,14000000.0,175615.0
2023-03-30,台北市信義區基隆路一段３５０號五樓之６,5,公寓,50,3.0885251123100006,0,0,1,0,0.257590597453477,2069700.0,202713.0
2023-03-18,台北市大安區和平東路二段２６５巷２５弄７號十三樓,13,電梯大樓,38,32.99670119988,3,2,2,2,0.2334983498349835,25500000.0,233752.0
2023-03-18,台北市北投區致遠一路二段１２巷５弄７號四樓,4,華廈,8,25.11355091322,1,2,1,2,0.4470007227174175,17880000.0,215370.0
2023-03-24,台北市北投區大度路三段３０１巷１４號三樓,3,公寓,38,33.34760121264,3,2,2,2,0.1634615384615384,12500000.0,113389.0
2023-03-21,台北市大安區樂利路５巷１４弄３號,1,公寓,45,16.247275590810002,2,1,1,0,-1.65365559430297e-17,6450000.0,120089.0
2023-03-12,台北市大安區仁愛路四段２６６巷１５弄１６號五樓,5,華廈,43,39.234251426700006,3,2,2,2,0.2128758673862761,36000000.0,277564.0
2023-03-21,台北市大安區大安路二段６６號八樓之３,8,電梯大樓,14,26.87107597713,1,1,1,2,0.4164133738601823,32240000.0,362940.0
2023-03-23,台北市大安區復興南路一段７９巷２號七樓,7,電梯大樓,27,15.3670005588,1,1,1,2,0.3759842519685039,14800000.0,291339.0
2023-03-01,台北市北投區溫泉路６５巷１６號十樓之４,10,電梯大樓,45,19.67157571533,2,1,1,2,0.22497308934338,6500000.0,99954.0
2023-03-21,台北市北投區中和街４９３巷７弄２６號二樓,2,公寓,45,30.855001122,3,2,2,2,0.1379411764705881,12200000.0,119608.0
2023-03-07,台北市士林區德行東路３３號六樓,6,華廈,2,6.884900250359999,0,0,0,1,0.4701230228471001,6540750.0,287379.0
2023-03-25,台北市信義區吳興街４３２巷１２６之３號二樓,2,公寓,35,33.56540122056,3,2,2,2,0.1317591925018023,20500000.0,184751.0
2023-03-10,台北市松山區光復南路５７巷２５號六樓,6,華廈,40,33.43532621583,3,2,2,2,0.1916221840224374,26600000.0,240659.0
2023-03-26,台北市信義區信義路六段５６號六樓,6,華廈,32,34.01612623695,3,2,2,2,0.2556691863050244,27750000.0,246776.0
2023-03-02,台北市松山區民生東路五段２２８之１號三樓,3,華廈,42,40.44122647059,3,2,2,2,0.2224549330540803,33000000.0,246840.0
2023-03-20,台北市信義區吳興街２８４巷２２弄７３號三樓,3,公寓,38,17.68112564295,3,2,2,2,0.1822070145423439,9190000.0,157202.0
2023-03-14,台北市信義區光復南路５２１號十三樓之４,13,電梯大樓,23,9.320025338910002,1,1,1,1,0.3576760791950665,9800000.0,318079.0
2023-03-01,台北市信義區松德路２０號九樓,9,電梯大樓,32,35.64660129624,3,2,2,2,0.15826544467074,30000000.0,254582.0
2023-03-09,台北市松山區三民路７４巷７號五樓,5,華廈,31,35.26242628227,3,2,2,2,0.3355923479454404,29900000.0,256498.0
2023-03-09,台北市松山區南京東路三段３３５巷２３號三樓之１１,3,華廈,38,22.79337582885,2,1,1,2,0.4249502322495023,19200000.0,254811.0
2023-03-20,台北市內湖區康樂街１５１巷２１號五樓,5,公寓,39,28.94622605259,3,2,1,2,0.0986518967499216,14500000.0,151531.0
2023-03-09,台北市信義區福德街３４號,1,公寓,51,25.06817591157,1,2,1,0,0.0,18000000.0,217208.0
2023-03-05,台北市信義區忠孝東路五段３７２巷２７弄４９號二樓,2,華廈,39,35.07487627545,3,2,2,2,0.1122035360068995,29800000.0,257007.0
2023-03-10,台北市中山區建國北路三段１１７號四樓,4,公寓,43,36.30907632033,5,2,2,2,0.113471632091977,17500000.0,145797.0
2023-03-23,台北市中山區新生北路二段６８巷３０號五樓之１１,5,華廈,45,14.44437552525,1,1,1,1,0.189738219895288,10600000.0,221990.0
2023-03-29,台北市中山區德惠街４號四樓,4,華廈,45,36.24857631813,2,1,1,2,0.147792706333973,18800000.0,156889.0
2023-03-24,台北市中山區建國北路三段１１３巷１９弄１１號四樓,4,公寓,43,29.29712606535,3,2,2,2,0.1483737738771295,16000000.0,165204.0
2023-03-10,台北市中山區長安東路二段１７３號二樓,2,電梯大樓,33,16.126275586410003,0,0,0,0,0.206340273869818,11000000.0,206340.0
2023-03-05,台北市內湖區成功路四段１８８號八樓之３,8,電梯大樓,7,20.630500750200003,1,2,1,1,0.3938416422287389,19600000.0,287390.0
2023-03-14,台北市內湖區康寧路三段７５巷１７７號三樓,3,華廈,27,39.65472644199,3,2,2,2,0.3349607140132732,22500000.0,171638.0
2023-03-13,台北市萬華區西寧南路３６號九樓之２８,9,華廈,45,12.77760046464,0,1,1,1,0.3153409090909089,6400000.0,151515.0
2023-03-05,台北市萬華區雙園街４０巷７號三樓,3,公寓,52,18.11067565857,2,2,1,0,0.0,9000000.0,150326.0
2023-03-13,台北市文山區萬隆街５６號七樓,7,華廈,45,34.02520123728,3,2,2,2,0.2459103840682789,24500000.0,217817.0
2023-03-17,台北市文山區萬美街二段２巷１號五樓之１,5,電梯大樓,40,24.84735090354,2,2,1,2,0.3071585098612126,11080000.0,134892.0
2023-03-26,台北市中正區羅斯福路一段８３巷２號六樓之１０,6,電梯大樓,14,10.908150396660002,1,1,1,1,0.3885191347753744,16360000.0,453688.0
2023-03-04,台北市中正區金門街２４巷１４之６號五樓,5,華廈,32,12.69895046178,1,2,1,1,0.2622677465459742,9360000.0,222963.0
2023-03-11,台北市文山區福興路８２巷６弄９號七樓,7,華廈,32,49.91855181522,4,2,2,2,0.2051266513149921,23500000.0,142407.0
2023-03-17,台北市大同區歸綏街１４２號十樓之１,10,華廈,11,20.51252574591,1,1,1,2,0.4456569827459076,16680000.0,245981.0
2023-03-27,台北市中正區臨沂街６１巷１６之８號四樓,4,公寓,57,23.20477584381,3,1,2,2,0.0707860774344934,12840000.0,167384.0
2023-03-18,台北市大同區民權西路１２２號十樓,10,電梯大樓,15,13.86357550413,1,1,1,1,0.4001745581496836,12000000.0,261837.0
2023-03-17,台北市萬華區中華路一段２０２號地下,1,電梯大樓,28,152.35715554026,0,0,0,0,0.0945280546400349,46000000.0,91331.0
2023-03-15,台北市中山區長春路２８號八樓之９,8,電梯大樓,13,12.698950461780004,1,1,1,1,0.4282991900905193,10200000.0,242973.0
2023-03-03,台北市中山區長安東路一段２１號六樓之１,6,電梯大樓,47,76.01220276408,0,0,0,2,0.219038522763451,41500000.0,165154.0
2023-03-29,台北市中山區新生北路二段７０號九樓之４,9,電梯大樓,26,11.80960042944,2,1,1,1,0.3816598360655737,8000000.0,204918.0
2023-03-07,台北市南港區玉成街２２５巷９號,1,公寓,44,52.98590192676,5,3,1,0,0.0,28500000.0,162708.0
2023-03-24,台北市信義區信義路五段１５０巷４１１弄１３號,1,公寓,52,29.64197607789,3,2,3,0,0.0,8500000.0,86744.0
2023-03-28,台北市信義區永吉路３５４號十三樓之５,13,電梯大樓,37,40.598526476310006,3,2,2,2,0.220475374413233,34000000.0,253334.0
2023-03-13,台北市松山區健康路１７４之１號九樓,9,電梯大樓,45,18.01992565527,2,2,1,2,0.2466006379049856,17100000.0,287057.0
2023-03-05,台北市信義區虎林街２５６巷９號二樓,2,公寓,50,24.57812589375,2,2,1,2,0.1612307692307691,14020000.0,172554.0
2023-03-12,台北市松山區三民路１５５巷３１號四樓,4,公寓,48,34.832876266650004,5,3,2,0,0.0,29600000.0,257056.0
