date,address,floor,houseType,age,twPing,bedRoom,livingRoom,restRoom,balcony,ratioOfPublicArea,price,pricePerTwPing
2020-11-11,木新路二段２５號四樓,4,電梯大樓,28,31.04255112882,2,2,2,2,0.3655232898070552,17080000.0,166439.0
2020-11-04,通河東街一段１６７巷３７號,1,公寓,33,23.03537583765,0,0,0,0,0.0643466841759685,9126000.0,119842.0
2020-11-04,通河東街一段１６７巷３７號,1,公寓,33,75.40720274208,0,0,0,0,0.0643453145057766,29874000.0,119841.0
2020-11-01,尊賢街２２１號,1,公寓,39,33.79227622881,0,0,0,0,0.0896965356727239,32200000.0,288246.0
2020-11-05,大湖山莊街２１９巷８號五樓,5,公寓,41,21.73462579035,2,2,1,2,0.131384829505915,9000000.0,125261.0
2020-11-07,成功路四段６８號八樓之２,8,電梯大樓,28,12.99540047256,1,1,1,1,0.3268156424581006,8800000.0,204842.0
2020-11-11,新明路３８０巷４弄２３號三樓,3,公寓,49,8.539575310530001,3,2,1,0,0.0,2400000.0,85016.0
2020-11-01,康樂街１３６巷１５弄３２號二樓,2,電梯大樓,18,14.253800518320002,2,1,1,1,0.4112903225806452,9300000.0,197368.0
2020-11-06,民族東路５１２巷１３弄３９號四樓,4,公寓,42,33.184251206700004,3,2,2,2,0.1156791248860528,15600000.0,142206.0
2020-11-03,錦州街１２號七樓之６、七樓之７,7,華廈,44,22.4757508173,2,1,1,0,0.2481830417227456,12000000.0,161507.0
2020-11-01,林森北路１１９巷２０號五樓,5,華廈,17,6.3948502325400005,1,1,1,1,0.4072847682119205,4400000.0,208136.0
2020-11-05,和平東路四段８６號,1,公寓,29,77.39765281446,4,2,3,0,0.641444539982803,27000000.0,105526.0
2020-11-19,延平北路一段５１號八樓之３８,8,電梯大樓,42,6.113525222310001,0,0,0,0,0.219198416625433,3150000.0,155941.0
2020-11-05,興安街９９號,1,電梯大樓,37,38.190626388750005,0,1,1,0,0.1789306930693069,65660000.0,520079.0
2020-11-07,北安路８０５巷９號五樓,5,公寓,33,32.34027617601,3,2,2,2,0.0924141801515292,16800000.0,157142.0
2020-11-02,錦州街２３巷１之１號四樓之５,4,電梯大樓,8,19.59595071258,1,1,1,1,0.415405989502933,14100000.0,217660.0
2020-11-03,南京東路三段２１６巷５號四樓,4,公寓,55,15.412375560450002,1,1,1,0,0.0,8200000.0,160942.0
2020-11-12,延平北路八段１３８號,1,公寓,53,25.531000928400005,0,0,0,0,0.0,8000000.0,94787.0
2020-11-06,敦化南路二段６３巷１３號六樓,6,華廈,42,33.29315121066,3,2,2,2,0.2888424495729602,28890000.0,262493.0
2020-11-09,羅斯福路三段１２８巷２０號二樓之３,2,華廈,16,9.45312534375,1,1,1,0,0.304,9500000.0,304000.0
2020-11-01,成功路二段３１２巷１３號二樓,2,公寓,44,30.54342611067,4,1,3,2,0.1277607210062395,15000000.0,148559.0
2020-11-05,長安東路二段１６號三樓之１,3,華廈,16,15.430525561110002,0,0,0,0,0.3469907861203686,9400000.0,184278.0
2020-11-17,錦西街３１號七樓之３,7,華廈,46,14.495800527119998,1,1,1,0,0.296118530884808,9715000.0,202734.0
2020-11-03,新生北路三段８８巷１７號五樓,5,公寓,37,21.525900782760004,2,1,1,2,0.1652613827993256,11000000.0,154581.0
2020-11-13,民族東路５１２巷１３弄４７號三樓,3,公寓,42,16.592125603350002,3,2,2,2,0.115587967183227,9500000.0,173200.0
2020-11-09,新東街６５巷９號二樓,2,公寓,38,36.96247634409,2,2,2,2,0.1658891889680006,15000000.0,122760.0
2020-11-11,撫遠街３３５號二樓,2,公寓,51,13.12245047718,3,2,1,0,0.0,6360000.0,146611.0
2020-11-07,吳興街４５０巷１０弄２之１號,2,公寓,51,10.10047536729,1,1,1,1,0.0742737346510931,4000000.0,119796.0
2020-11-03,內湖路一段４７巷８弄７號四樓,4,公寓,36,32.228351171940005,3,2,2,2,0.1168575183029848,16660000.0,156373.0
2020-11-09,文林路５３２之２號,1,公寓,39,73.69505267982001,2,1,2,0,0.0106723585912486,42000000.0,172400.0
2020-11-06,溫泉路６５巷１６號四樓之１０,4,電梯大樓,45,21.61060078584,2,2,1,2,0.2332026875699887,9800000.0,137178.0
2020-11-01,天玉街３８巷１８弄９之１號二樓,2,公寓,43,39.200976425490005,3,2,2,2,0.1000077166448029,21200000.0,163593.0
2020-11-11,大業路２８０巷２７之１號四樓,4,公寓,45,28.186951024980004,3,2,2,2,0.1110753380553767,10400000.0,111612.0
2020-11-10,知行路３１６巷６８號四樓,4,公寓,43,30.59485111254,3,2,2,2,0.1516709511568123,5600000.0,55369.0
