date,address,floor,houseType,age,twPing,bedRoom,livingRoom,restRoom,balcony,ratioOfPublicArea,price,pricePerTwPing
2018-10-16,台北市內湖區內湖路三段３２６巷５弄９號四樓,4,公寓,42,32.43102617931,3,2,2,2,0.1316108571961571,11500000.0,107266.0
2018-11-01,台北市中山區錦州街３２號四樓之８,4,電梯大樓,41,6.2617502277,0,0,1,0,0.2371980676328502,3389094.0,163645.0
2018-10-01,台北市南港區福德街309巷32號2樓,2,公寓,48,23.61012585855,3,2,1,0,0.0,10700000.0,137092.0
2018-08-27,台北市信義區吳興街583巷7弄28號,3,透天,52,11.8882504323,3,0,3,0,0.0,6000000.0,152672.0
2018-10-12,台北市信義區松山路５４０巷３弄４１號三樓,3,公寓,51,23.87330086812,3,2,1,0,0.0,9500000.0,120375.0
2018-08-08,台北市信義區忠孝東路五段７４３巷３１弄２３號十二樓,12,電梯大樓,5,23.21385084414,2,2,1,2,0.4014855355746676,24000000.0,312744.0
2018-10-18,台北市信義區忠孝東路五段７４３巷３１弄２３號九樓,9,電梯大樓,5,23.21385084414,2,2,1,2,0.4014855355746676,23260000.0,303101.0
2018-10-26,台北市松山區寶清街101巷33號6樓之1,6,電梯大樓,6,12.00320043648,0,0,0,1,0.4334677419354839,9120000.0,229839.0
2018-08-27,台北市松山區南京東路五段４１５號三樓之６,3,電梯大樓,6,15.690675570570004,1,1,1,2,0.4362830152303837,12380000.0,238674.0
2018-10-18,台北市信義區永吉路１２０巷８０弄８號,1,公寓,38,20.56092574767,3,2,1,0,0.1071060762100926,16900000.0,248639.0
2018-10-07,台北市士林區天母東路105巷47號4樓,4,電梯大樓,45,15.726975571890002,1,1,1,2,0.1692633198692057,7950000.0,152914.0
2018-10-30,台北市士林區中正路６５５巷６號 5樓之1,5,電梯大樓,9,25.37370092268,2,1,1,1,0.3747019551740582,13350000.0,159156.0
2018-10-06,台北市北投區大度路三段211號4樓,4,電梯大樓,33,43.33010157564001,3,2,2,2,0.1380201061156102,14360000.0,100251.0
2018-09-20,台北市士林區忠誠路一段６１號,1,華廈,38,38.27835139194,2,1,2,0,0.1268373636794688,27550000.0,217718.0
2018-10-16,台北市北投區致遠二路１２５巷５號七樓,7,華廈,26,41.95070152548001,3,2,2,2,0.3495817709835593,25200000.0,181713.0
2018-09-29,台北市士林區文林路１１４巷１９號,1,公寓,62,13.03170047388,2,2,2,0,0.0,7530000.0,174791.0
2018-10-19,台北市北投區新興路７０巷２號五樓,5,華廈,29,48.08540174856,4,2,2,2,0.1901107196779062,16000000.0,100654.0
2018-10-26,台北市北投區復興三路１００之６號,2,透天,53,105.68140384296,7,4,7,0,0.0,50500000.0,144550.0
2018-10-12,台北市北投區大興街９巷５５號三樓,3,公寓,49,26.32355095722,4,2,1,2,0.0861870834290967,10770000.0,123765.0
2018-08-15,台北市中正區衡陽路１０８號１０樓之５,10,電梯大樓,15,12.88045046838,2,0,1,2,0.4612494128698919,8450000.0,198450.0
2018-09-30,台北市大安區復興南路一段６２號３樓之５,3,電梯大樓,47,20.1767507337,0,1,1,1,0.1926536731634183,15880000.0,238081.0
2018-09-26,台北市大安區和平東路三段１巷２６弄１號１４樓,14,電梯大樓,38,31.39647614169,3,2,1,2,0.2596589266788707,21350000.0,205704.0
2018-09-18,台北市士林區志成街２２巷１１號７樓,7,華廈,36,38.81377641141,3,2,2,2,0.326397007248071,25600000.0,199517.0
2018-10-19,台北市北投區西安街二段２６７號３樓,3,電梯大樓,14,9.07500033,1,1,1,1,0.4106666666666667,6400000.0,213333.0
2018-10-05,台北市北投區大興街２４巷７弄１２號二樓,2,公寓,44,7.76517528237,4,2,2,1,0.0946630307752241,1590918.0,61976.0
2018-10-12,台北市松山區敦化北路１６５巷２號８樓,8,華廈,33,36.34235132154,3,2,2,2,0.249126019643749,29500000.0,245547.0
2018-11-02,台北市中山區大直街４號４樓,4,公寓,52,15.0040005456,2,2,2,2,0.1431451612903226,10500000.0,211694.0
2018-10-09,台北市文山區木柵路二段１０９巷１００弄４６號１７樓,17,電梯大樓,27,34.606001258400006,3,2,2,2,0.320979020979021,12000000.0,104895.0
2018-10-14,台北市文山區木新路二段１１１巷６弄１２號５樓,5,公寓,39,33.26895120978,3,2,2,2,0.2202218585197307,10000000.0,90926.0
2018-10-17,台北市大安區和平東路三段２８０之２號十一樓之１,11,電梯大樓,37,35.71012629855,3,2,2,2,0.2404066073697585,13000000.0,110123.0
2018-10-09,台北市北投區泉源路４９之１５號三樓,3,電梯大樓,41,17.411900633160002,1,1,1,2,0.3695274496177901,5700000.0,99027.0
2018-11-02,台北市北投區稻香路１６２號二樓,2,華廈,6,80.84312793975,4,2,3,2,0.395622076707203,36000000.0,134705.0
2018-10-07,台北市北投區公?路１５２號四樓,4,公寓,49,24.56905089342,3,2,2,0,0.0,9390000.0,115612.0
2018-10-02,台北市北投區中央北路三段１８２巷６號,4,透天,9,108.56422894779,0,0,0,2,0.2281479004708962,33000000.0,91950.0
2018-10-24,台北市松山區民生東路五段１９０號八樓之７,8,電梯大樓,40,16.47415059906,1,2,1,1,0.2313624678663239,9500000.0,174440.0
2018-10-06,台北市松山區民生東路五段133之1號,1,店面,43,29.05512605655,0,1,1,0,0.0939094221759499,52600000.0,547631.0
2018-09-24,台北市松山區富錦街４１７巷５號五樓,5,公寓,44,30.682576115730004,3,2,2,2,0.1409839298038057,18580000.0,183181.0
2018-10-25,台北市松山區民生東路五段198號十五樓之11,15,電梯大樓,34,25.05607591113,2,1,1,2,0.2686224797778582,18800000.0,226971.0
2018-10-08,台北市松山區敦化北路３０３號十一樓之３,11,電梯大樓,47,9.05987532945,0,0,0,1,0.2013355592654424,8000000.0,267112.0
2018-11-02,台北市信義區基隆路二段１１１號十樓,10,辦公,28,69.8472525399,0,0,0,2,0.3631875270679948,46376000.0,200849.0
2018-08-08,台北市中山區民生東路一段４８號三樓之１,3,電梯大樓,44,28.646751041700004,3,3,3,0,0.1845828933474129,17000000.0,179514.0
2018-08-08,台北市中山區民生東路一段４８號三樓之２,3,電梯大樓,44,30.26210110044,4,4,4,1,0.2149140343862453,18500000.0,184926.0
2018-08-08,台北市中山區民生東路一段４８號三樓,3,電梯大樓,44,30.501076109130004,4,4,4,2,0.2210651591788158,18500000.0,183477.0
2018-07-24,台北市內湖區民權東路六段１５０之３號十四樓之５,14,電梯大樓,14,43.82317659357,3,2,2,2,0.4171326016428522,26300000.0,181542.0
2018-10-25,台北市中山區新生北路二段１０８號八樓之２２,8,電梯大樓,36,11.522225418990002,1,1,1,0,0.1627723812024153,4800000.0,126017.0
2018-10-16,台北市中山區民生西路６６巷２１號三樓,3,公寓,56,11.80960042944,2,1,1,0,0.0,6000000.0,153689.0
2018-10-23,台北市中山區中山北路一段５３巷８號六樓之８,6,電梯大樓,15,10.60867538577,1,1,1,1,0.3974907328200741,7900000.0,225264.0
2018-10-08,台北市中山區德惠街34號9樓之4,9,電梯大樓,44,8.30060030184,1,1,1,0,0.184402332361516,3250000.0,118440.0
2018-10-21,台北市中山區新生北路三段８８巷３８號二樓,2,公寓,46,25.85770094028,2,2,2,2,0.1395648104819841,13000000.0,152082.0
2018-10-20,台北市中山區德惠街16號5樓之8,5,電梯大樓,41,12.76852546431,1,1,1,0,0.2271973466003316,6400000.0,151623.0
2018-10-17,台北市內湖區內湖路三段３２９巷２２號三樓,3,公寓,43,32.09827616721,3,2,2,2,0.1407972858354537,10800000.0,101781.0
2018-10-08,台北市中山區龍江路２０９巷５號二樓,2,公寓,42,27.22197598989,2,2,2,2,0.161240137793088,15680000.0,174242.0
2018-09-30,台北市大同區迪化街二段１９１巷４號三樓,3,華廈,40,39.200976425490005,3,2,2,2,0.2426884790493093,20000000.0,154333.0
2018-10-31,台北市萬華區康定路２４號七樓之２０,7,電梯大樓,44,11.404250414700002,1,1,1,2,0.3708222811671088,4700000.0,124668.0
2018-10-20,台北市大同區南京西路80號5樓,5,電梯大樓,15,50.80487684745,4,2,2,2,0.3243822566239952,43000000.0,256029.0
2018-10-06,台北市文山區辛亥路五段１００號三樓,3,華廈,40,42.80072655639,3,2,2,2,0.2813626404692911,16700000.0,118030.0
2018-09-09,台北市文山區興隆路三段185巷3弄5號四樓,4,公寓,40,26.23582595403,3,2,1,2,0.2528536838464199,7800000.0,89934.0
2018-10-04,台北市文山區辛亥路五段７７之１號地下,-1,華廈,40,273.08188493025,0,0,0,0,0.0,44000000.0,48740.0
2018-10-09,台北市文山區萬安街６９號五樓之５,5,公寓,28,18.70055068002,1,1,1,2,0.3154318990617923,7760000.0,125526.0
2018-09-29,台北市文山區辛亥路四段77巷92弄9號6樓之10,6,電梯大樓,20,16.04157558333,1,1,1,1,0.3499905713746936,7000000.0,132001.0
2018-10-27,台北市文山區萬美街一段１２３之１號二樓,2,公寓,36,41.13395149578,2,2,2,2,0.2962200323576996,16430000.0,120827.0
2018-09-30,台北市文山區木新路三段50巷10弄3之5號4樓,4,電梯大樓,7,29.57542607547001,2,2,1,2,0.4009409839419045,14380000.0,147080.0
2018-10-05,台北市文山區景豐街６６號六樓,6,電梯大樓,17,48.90215177826,3,1,2,2,0.4940616107880737,25000000.0,154646.0
2018-10-15,台北市中正區重慶南路三段２６巷１５號三樓,3,公寓,53,15.29742555627,2,1,1,0,0.0,8800000.0,174016.0
2018-10-20,台北市文山區木柵路一段３３１之６號２樓,2,公寓,46,22.276100810040003,3,2,1,2,0.0669473112438892,9500000.0,129006.0
2018-10-30,台北市大同區延平北路一段51號7樓之23,7,電梯大樓,42,7.20555026202,1,1,1,0,0.3232577665827035,3800000.0,159530.0
2018-08-19,台北市內湖區環山路二段26巷13號4樓,4,公寓,42,26.94972597999,2,2,1,2,0.1852059714895048,13600000.0,152655.0
2018-10-11,台北市中山區中山北路二段５９巷２號六樓之４,6,電梯大樓,45,7.01195025498,1,1,1,0,0.0,3000000.0,129422.0
2018-10-03,台北市內湖區內湖路一段２８５巷５９弄１４號三樓,3,公寓,43,36.93827634321,3,2,2,2,0.2632872000655147,14000000.0,114651.0
2018-10-06,台北市內湖區成功路三段76巷7號4樓,4,公寓,43,26.03012594655,3,2,1,2,0.1276002324230099,11200000.0,130157.0
2018-11-05,台北市中山區復興北路430巷20號、20號地下,1,華廈,43,66.83737743045,1,1,1,0,0.0300520479746548,36890000.0,166961.0
2018-10-03,台北市中山區新生北路2段66號11樓之19,11,電梯大樓,43,7.4415002706,0,0,0,1,0.2918699186991869,3400000.0,138211.0
2018-10-23,台北市中山區龍江路３９４巷４２號３樓,3,公寓,42,28.90085105094,3,2,2,2,0.1265438559765543,12800000.0,133975.0
2018-09-10,台北市中山區新生北路三段９３巷４２號,1,公寓,49,31.04860112904,2,2,2,0,0.0,21500000.0,209470.0
2018-11-05,台北市內湖區安康路５１號三樓,3,公寓,43,39.887651450460005,3,2,1,2,0.0622630062187169,11200000.0,84939.0
2018-10-01,台北市中山區德惠街34號五樓之16,5,電梯大樓,44,8.300600301840001,1,1,1,1,0.2966472303206997,4350000.0,158528.0
2018-10-05,台北市內湖區成功路四段６１巷５５號三樓之１,3,電梯大樓,6,32.921076197130006,2,2,2,2,0.4465680419002114,21918470.0,201401.0
2018-10-02,台北市松山區民生東路五段171號十六樓之1,16,電梯大樓,40,37.42227636081,3,2,2,2,0.2638428582976316,22450000.0,181473.0
2018-09-09,台北市松山區八德路三段182號9樓之11,9,電梯大樓,17,19.65342571467,2,1,1,1,0.3606279821456056,24500000.0,377097.0
2018-10-07,台北市松山區光復北路１８９號三樓,3,電梯大樓,35,67.2155024442,4,2,3,2,0.2098559855985597,57000000.0,256526.0
2018-08-27,台北市松山區敦化北路３０３號六樓之８,6,電梯大樓,47,19.940800725120003,1,1,1,2,0.233009708737864,17660000.0,267900.0
2018-10-22,台北市北投區吉利街253號４樓,4,公寓,47,30.7037511165,2,2,1,0,0.0,15000000.0,147783.0
2018-10-02,台北市北投區公館路423巷19號2樓,2,電梯大樓,30,35.79482630163,3,2,2,2,0.2987408096002704,17000000.0,143666.0
2018-10-14,台北市北投區行義路10巷2號8樓之4,8,電梯大樓,30,24.783825901230003,2,1,1,2,0.3029415354570975,13900000.0,169657.0
2018-09-30,台北市士林區中正路707巷7號11樓,11,電梯大樓,40,31.36320114048,3,2,2,2,0.3351658950617283,11300000.0,108989.0
2018-10-06,台北市士林區葫蘆街135巷20號,1,公寓,37,54.58310198484,3,2,2,0,0.4026269119929062,20500000.0,113611.0
2018-09-21,台北市士林區文林路６６１巷３８弄２號,2,透天,54,32.2162511715,2,2,2,0,0.0,31000000.0,291080.0
2018-10-01,台北市士林區延平北路五段１６３巷２６弄５號二樓,2,公寓,63,11.05335040194,2,1,1,0,0.0,6000000.0,164204.0
2018-06-25,台北市士林區葫蘆街５１號二樓,2,公寓,47,23.52845085558,3,1,2,0,0.0,8620000.0,110825.0
2018-09-07,台北市士林區忠誠路二段９８巷５弄４號,2,透天,50,23.195700843480004,2,2,1,0,0.0,46506800.0,606505.0
2018-10-03,台北市士林區延平北路六段１９５號一樓,1,店面,50,27.56380100232,0,0,0,0,0.0,5758300.0,63195.0
2018-10-03,台北市士林區社中街３３２號,1,店面,53,30.24395109978,0,0,0,0,0.0,6751248.0,67526.0
2018-10-11,台北市大安區臥龍街195巷1號5樓,5,公寓,41,27.37927599561,3,2,2,2,0.0826428019003425,12280000.0,135676.0
2018-10-12,台北市文山區興隆路三段１１２巷２弄３５號４樓,4,公寓,43,25.73670093588,2,2,1,2,0.1108368594264221,11580000.0,136107.0
2018-10-14,台北市文山區景興路１５３巷１７號６樓之４,6,電梯大樓,29,10.52397538269,1,1,1,2,0.4360448404713998,5900000.0,169589.0
2018-09-21,台北市中正區南昌路二段７０號６樓之７,6,電梯大樓,41,26.973925980870003,2,2,2,1,0.185936974318717,19600000.0,219805.0
2018-10-20,台北市大同區延平北路四段２８２巷５０號三樓,3,公寓,38,24.65072589639,3,1,1,2,0.1382991778132285,8680000.0,106516.0
2018-08-05,台北市大同區重慶北路二段１７８號５樓,5,公寓,52,26.91040097856,8,4,2,0,0.0,13000000.0,146133.0
2018-10-07,台北市內湖區康寧路三段１８９巷２１弄１６號４樓,4,公寓,39,33.48977621781,3,2,2,2,0.1204046608255803,12900000.0,116521.0
2018-10-15,台北市中山區松江路１２９號５樓,5,辦公,51,55.290952010580014,0,1,0,0,0.2279789911368859,37000000.0,202429.0
2018-10-29,台北市中山區新生北路二段１３３巷１８號３樓之６,3,電梯大樓,43,9.47127534441,1,1,1,1,0.4445863941232833,5650000.0,180454.0
2018-09-25,台北市松山區民生東路五段190號2樓,2,電梯大樓,40,7.260000264,1,1,1,0,0.4041666666666666,4200000.0,175000.0
2018-09-22,台北市信義區吳興街583巷4弄10號,3,透天,32,31.0365011286,3,2,2,0,0.0,18000000.0,175439.0
2018-08-14,台北市士林區重慶北路四段49巷20弄7之2號,2,透天,62,7.365875267850001,4,2,1,0,0.0,3302766.0,135637.0
2018-10-24,台北市大安區安和路一段141巷11號五樓,5,公寓,39,37.75805137302,4,2,2,2,0.1008652459541739,28500000.0,228329.0
2018-10-14,台北市大安區敦化南路一段２３３巷３１號５樓之５,5,電梯大樓,36,13.164800478720002,1,1,1,2,0.4246323529411765,10600000.0,243566.0
2018-10-20,台北市大安區光復南路６８８號３樓之１０,3,電梯大樓,6,15.28532555583,1,1,1,2,0.4179695230556105,14800000.0,292895.0
2018-08-26,台北市松山區復興北路４２７巷３４號２樓,2,電梯大樓,29,51.14972685999,4,2,2,2,0.2628777574072979,28500000.0,168549.0
2018-08-09,台北市松山區南京東路四段１０３號１１樓之１,11,電梯大樓,36,39.33710143044,3,2,2,2,0.2601507228545063,32780000.0,252076.0
2018-09-14,台北市信義區松仁路２６０號６樓之１,6,電梯大樓,27,32.11945116798,3,2,2,2,0.3232247127519306,25950000.0,244396.0
2018-10-14,台北市中山區中山北路二段９３巷８號３樓之３,3,電梯大樓,18,12.895575468930002,2,1,1,0,0.3856439127375088,11460000.0,268825.0
2018-10-04,台北市中山區龍江路３７０巷５５號,1,店面,45,40.67112647895,4,2,1,0,-5.284810232503535e-17,28280000.0,210338.0
2018-09-29,台北市大安區大安路二段66號4樓之2,4,電梯大樓,14,13.44007548873,1,1,1,1,0.4163853252307,12580000.0,283142.0
2018-10-27,台北市大安區信義路三段105號8樓之3,8,電梯大樓,16,11.77935042834,1,1,1,1,0.4447868515665125,15960000.0,409861.0
2018-05-12,台北市士林區中山北路六段１８６巷２７號,1,公寓,38,30.58577611221,3,2,2,0,0.025022252991791,23400000.0,231431.0
2018-09-02,台北市士林區福華路１４７巷１２號三樓,3,公寓,51,25.77905093742,2,2,2,0,0.0,16500000.0,193617.0
2018-09-24,台北市士林區忠誠路一段１６巷１４弄２號三樓,3,公寓,42,34.44265125246,3,2,2,2,0.2152643597400316,18500000.0,162480.0
2018-10-12,台北市士林區中山北路七段１８６號七樓,7,華廈,37,40.33535146674,0,0,0,2,0.1739163041847907,26000000.0,194990.0
2018-10-19,台北市士林區社中街２１０巷９弄１４號二樓,2,公寓,47,22.17627580641,3,2,1,0,0.0,6700000.0,91393.0
2018-10-05,台北市信義區吳興街２８４巷２０弄３４號二樓,2,公寓,50,25.630825932030003,3,2,1,2,0.1467012864392777,13200000.0,155789.0
2018-09-17,台北市信義區青雲街１０號,3,透天,36,155.48500565400002,12,8,7,2,0.0364007782101166,136000000.0,264591.0
2018-09-26,台北市松山區長春路４２２號二樓,2,華廈,39,47.27470171908,4,2,2,2,0.2642692603020219,37800000.0,241874.0
2018-10-16,台北市松山區復興北路427巷25號7樓之2,7,電梯大樓,15,9.96132536223,1,1,1,1,0.4612815062253264,7300000.0,221682.0
2018-10-07,台北市松山區民生東路五段151號8樓之13,8,電梯大樓,40,15.832850575740002,1,1,1,1,0.2235384027512419,9380000.0,179213.0
2018-09-24,台北市松山區南京東路五段59巷29弄34號3樓,3,公寓,61,24.97742590827,2,2,1,2,0.1473900932542084,15400000.0,186508.0
2018-11-01,台北市南港區東新街６４巷９號四樓,4,華廈,34,43.61445158598001,3,2,2,2,0.3162019697600222,16000000.0,110972.0
2018-10-16,台北市松山區新東街３０巷３２號六樓之２,6,華廈,42,41.0190014916,2,2,2,2,0.2976401179941003,27300000.0,201327.0
2018-10-23,台北市信義區松山路２４２號十四樓,14,電梯大樓,39,26.61092596767,2,2,1,2,0.3392065476867113,12400000.0,140957.0
2018-11-05,台北市中山區林森北路４７２號三樓之４,3,電梯大樓,27,10.76295039138,1,1,1,2,0.4406970207982012,6680000.0,187746.0
2018-09-10,台北市中山區新生北路三段９３巷４２號２樓,2,公寓,49,31.04860112904,3,2,2,0,0.0,15000000.0,146142.0
2018-09-10,台北市中山區新生北路三段９３巷４２號３樓,3,公寓,49,31.04860112904,3,2,2,0,0.0,14500000.0,141270.0
2018-09-10,台北市中山區新生北路三段９３巷４２號４樓,4,公寓,49,31.04860112904,3,2,2,0,0.0,14000000.0,136399.0
2018-09-26,台北市中山區八德路二段６９號四樓之３,4,華廈,37,34.44265125246,3,2,2,2,0.1684524855085192,17000000.0,149306.0
2018-10-23,台北市中山區新生北路三段１號十二樓之２１,12,電梯大樓,42,10.81437539325,1,1,1,0,0.2959440559440559,3500000.0,97902.0
2018-09-25,台北市內湖區成功路二段１１５巷４９弄４號,1,公寓,47,18.134875659450003,2,1,1,0,2.222297964220497e-17,9680000.0,161468.0
2018-10-10,台北市內湖區大湖街１６０巷２２弄１６之１號,3,透天,31,124.5695045298,6,3,5,2,0.0299902865468674,61000000.0,148130.0
2018-10-20,台北市內湖區文德路１００號四樓之６,4,電梯大樓,27,11.2227504081,1,1,1,1,0.2811320754716981,7500000.0,202156.0
2018-09-20,台北市中山區農安街１８號四樓,4,公寓,52,27.203825989230005,3,2,1,0,0.0,19100000.0,212387.0
2018-10-08,台北市內湖區康寧路三段１８９巷１４１弄３７號六樓,6,華廈,28,35.997501309,3,2,2,2,0.3382352941176471,15600000.0,131092.0
2018-10-23,台北市內湖區民權東路六段150之1號7樓之9,7,電梯大樓,14,13.0377504741,1,1,1,0,0.3958236658932714,8500000.0,197216.0
2018-09-03,台北市內湖區康樂街186巷38號,1,華廈,32,75.7762527555,6,2,3,0,0.0473852295409182,22000000.0,87824.0
2018-08-24,台北市中山區長安東路一段21號3樓,3,辦公,47,154.37785561374,7,2,2,0,-4.176878565819455e-17,73500000.0,144022.0
2018-10-20,台北市內湖區內湖路一段323巷8弄3號4樓,4,公寓,42,28.91295105138,2,2,1,2,0.2853107344632768,14750000.0,154321.0
2018-10-02,台北市內湖區康樂街48巷2號,1,公寓,36,34.46382625323,3,2,2,0,0.1098042657772317,18500000.0,162380.0
2018-09-26,台北市萬華區環河南路二段100巷7號5樓,5,公寓,40,30.02615109186,2,2,1,2,0.2107596211968566,11000000.0,110820.0
2018-11-01,台北市大同區酒泉街７２號三樓,3,華廈,41,38.45985139854,3,2,2,2,0.3819411672172408,17000000.0,133711.0
2018-10-24,台北市大同區大龍街300巷2號,1,公寓,42,21.09030076692,2,2,1,0,-5.095688007459124e-17,11500000.0,164945.0
2018-10-20,台北市中正區南昌路二段２０３號八樓之２,8,電梯大樓,18,11.110825404030004,1,1,1,1,0.3435883473999456,8380000.0,228151.0
2018-10-17,台北市萬華區萬大路329巷12號3樓,3,公寓,50,26.34472595799,3,2,1,0,0.0,10500000.0,120565.0
2018-09-03,台北市中正區延平南路６５號２樓,2,電梯大樓,5,20.40665074206,1,1,1,2,0.4252890601838126,18000000.0,266825.0
2018-10-06,台北市中正區連雲街7之2號4樓,4,公寓,58,28.72237604445,2,2,1,2,0.0453923117430227,19000000.0,200105.0
2018-10-21,台北市萬華區萬大路486巷48號5樓之2,5,公寓,37,29.690376079650004,4,0,4,2,0.2084564442180337,10380000.0,105756.0
2018-09-21,台北市內湖區康寧路三段１８９巷７８號四樓,4,公寓,37,35.63752629591,3,2,2,2,0.2190815720227485,13600000.0,115440.0
2018-10-21,台北市中山區大直街124巷16號5樓,5,公寓,30,22.32752581191,2,1,1,2,0.1937406855439642,14300000.0,193741.0
2018-10-08,台北市內湖區南京東路六段111號6樓,6,華廈,26,38.8410014124,3,2,2,2,0.42398753894081,16100000.0,125389.0
2018-10-19,台北市內湖區民權東路六段163巷29弄23號,4,透天,25,77.68200282480001,5,4,4,2,0.1155763239875389,42500000.0,165498.0
2018-09-30,台北市中山區興安街63號2樓,2,店面,37,35.32897628469,0,0,1,0,0.1719325284699032,21500000.0,184091.0
2018-10-31,台北市內湖區康樂街１８６巷２９號七樓之３,7,華廈,27,10.87487539545,1,1,1,1,0.3810848400556328,4500000.0,125174.0
2018-10-31,台北市中山區建國北路三段１１３巷７弄７號三樓,3,公寓,43,27.36415099506,3,2,2,2,0.0717444174220649,13400000.0,148132.0
2018-10-03,台北市內湖區安泰街９４號二樓,2,公寓,43,28.87967605017,3,2,2,2,0.0983555043469152,9500000.0,99508.0
2018-10-18,台北市中山區農安街２０８號十樓,10,電梯大樓,37,19.801650720060003,2,1,1,2,0.3852734494347694,12500000.0,190956.0
2018-09-08,台北市內湖區金龍路４７巷２９號五樓,5,公寓,44,31.59310114884,3,2,2,2,0.1178667177326695,15000000.0,143623.0
2018-10-10,台北市內湖區內湖路三段６０巷１２弄７２號四樓之５,4,華廈,29,16.259375591250002,1,2,1,1,0.2306976744186047,7350000.0,136744.0
2018-10-26,台北市內湖區江南街６５巷４１號,1,店面,33,31.496301145320004,0,0,0,0,0.0066269688820592,30500000.0,292931.0
2018-08-11,台北市松山區光復南路58巷11號2樓,2,華廈,29,60.40320219648,4,2,2,2,0.3592247596153846,39000000.0,195313.0
2018-10-05,台北市松山區健康路15巷34號8樓,8,電梯大樓,22,44.31927661161,3,2,2,2,0.4377858166678042,32000000.0,218415.0
2018-10-08,台北市信義區光復南路４２１巷２號四樓,4,公寓,43,26.620000968,3,2,2,2,0.1904545454545455,20500000.0,232955.0
2018-10-14,台北市松山區八德路二段４４７號十樓,10,電梯大樓,45,24.27865088286,2,1,1,0,0.1047844505357587,20000000.0,249190.0
2018-10-03,台北市北投區中和街366號6樓,6,電梯大樓,25,33.39297621429,3,2,2,2,0.2144215961590723,14000000.0,126823.0
2018-09-01,台北市士林區承德路四段12巷26號7樓,7,華廈,45,29.30922606579,3,2,2,2,0.1621426359789451,19000000.0,196099.0
2018-10-14,台北市北投區石牌路一段128巷9之2號2樓,2,公寓,51,26.63512596855,3,2,1,2,0.095059625212947,15500000.0,176036.0
2018-10-01,台北市士林區士東路７０號七樓,7,華廈,38,38.05752638391,3,2,2,2,0.2447341228837135,27350000.0,217391.0
2018-09-18,台北市北投區建民路１２５巷２號二樓,2,公寓,48,27.267350991540003,4,2,2,0,0.0,11000000.0,122032.0
2018-10-11,台北市大安區忠孝東路四段181巷43號2樓,2,電梯大樓,36,11.80052542911,1,1,1,1,0.3573442706998205,10220000.0,261984.0
2018-04-29,台北市大安區建國南路二段７９巷８號十七樓,17,電梯大樓,37,32.918051197020006,3,2,1,2,0.2981069656313179,23380000.0,214850.0
2018-09-12,台北市大安區復興南路二段２９３之３號七樓之５,7,電梯大樓,39,6.240575226930001,1,1,1,1,0.2501211827435773,4000000.0,193892.0
2018-09-16,台北市中山區合江街３６巷３２號３樓,3,公寓,50,22.57860082104,3,2,1,2,0.1477759914255091,13100000.0,175509.0
2018-05-28,台北市萬華區青年路３０巷７號５樓,5,電梯大樓,36,39.14047642329,3,2,2,2,0.3080609011515574,18200000.0,140660.0
2018-09-28,台北市信義區虎林街２３２巷４５號４樓,4,公寓,54,30.41335110594,3,2,1,2,0.1303958623433459,15730000.0,156455.0
2018-10-05,台北市松山區八德路三段７４巷６４號,1,店面,40,54.34715197626,5,3,2,0,0.0248803295112991,43280000.0,240899.0
