date,address,floor,houseType,age,twPing,bedRoom,livingRoom,restRoom,balcony,ratioOfPublicArea,price,pricePerTwPing
2023-02-05,台北市松山區民生東路五段１７０號七樓之２,7,電梯大樓,44,36.37260132264,3,2,2,2,0.2233865602129076,28500000.0,237026.0
2023-02-03,台北市信義區忠孝東路五段５０１號,1,公寓,52,2.2385000814,0,0,0,0,0.0,2750000.0,371622.0
2023-02-04,台北市北投區溫泉路１７６號,2,透天,51,9.52270034628,7,5,5,0,0.0,15400000.0,489199.0
2023-02-02,台北市大安區仁愛路四段２６６巷１５弄２０號六樓,6,華廈,43,39.234251426700006,3,2,2,2,0.2128758673862761,37000000.0,285274.0
2023-02-02,台北市大安區和平東路三段４１６巷５號七樓,7,華廈,37,42.12312653175,3,2,2,2,0.2698025134649909,26500000.0,190305.0
2023-02-03,台北市內湖區康樂街１１１巷３１號二樓,2,公寓,38,4.840000176,3,2,2,1,0.096875,2200000.0,137500.0
2023-02-10,台北市萬華區雙園街６７巷３弄１號四樓,4,公寓,52,12.14840044176,3,1,1,0,0.0,4400000.0,109562.0
2023-02-10,台北市萬華區雙園街６７巷３弄１號三樓,3,公寓,52,12.14840044176,3,1,1,0,0.0,4400000.0,109562.0
2023-02-16,台北市萬華區峨眉街１００號二樓之１０,2,電梯大樓,17,12.44182545243,1,1,1,1,0.387308533916849,12000000.0,291758.0
2023-02-08,台北市大安區忠孝東路四段１５號七樓之１０,7,電梯大樓,34,12.36922544979,1,1,1,2,0.367816091954023,14000000.0,342382.0
2023-02-15,台北市北投區復興三路５２１巷２４６號,1,透天,61,9.20205033462,2,1,1,0,0.0,2500000.0,82183.0
2023-02-13,台北市北投區光明路２４２號四樓之７,4,電梯大樓,14,16.05065058366,1,1,1,1,0.4449679607990954,9000000.0,169619.0
2023-02-05,台北市松山區南京東路五段２３９號七樓之２１,7,電梯大樓,14,17.312075629530003,1,1,1,1,0.4024113227328325,15000000.0,262100.0
2023-02-04,台北市中正區博愛路２５號八樓之１７,8,華廈,46,15.013075545930002,0,1,1,2,0.2323191617973,8150000.0,164215.0
2023-02-01,台北市信義區福德街１３７巷７號四樓,4,公寓,50,28.25652602751,3,2,1,0,0.0,19000000.0,203404.0
2023-02-08,台北市信義區吳興街３６４巷１６號,1,公寓,37,12.4630004532,3,2,2,0,0.0866504854368932,3810000.0,92476.0
2023-02-03,台北市內湖區安泰街１２９巷５號三樓,3,公寓,42,30.292351101540003,3,2,1,2,0.2851008587976832,12000000.0,119832.0
2023-02-04,台北市中山區新生北路二段６２巷３８之３號八樓之３,8,華廈,32,17.299975629090003,3,1,2,2,0.3252316838608149,12760000.0,223116.0
2023-02-07,台北市北投區致遠一路二段７０巷３號三樓,3,公寓,39,14.67427553361,3,1,1,1,0.1080189651618222,3600000.0,74212.0
2023-02-13,台北市士林區芝玉路二段３４號,1,透天,59,11.0412504015,2,2,2,0,0.0,27000000.0,739726.0
2023-02-06,台北市北投區奇岩路３７巷２號二樓,2,華廈,38,17.87472564999,0,0,0,1,0.2198341512946352,5000000.0,84617.0
2023-02-07,台北市大安區瑞安街２０６號七樓,7,華廈,45,24.13345087758,3,2,1,2,0.1723489596390072,22500000.0,282026.0
2023-02-02,台北市內湖區江南街７１巷６５弄９號七樓,7,華廈,39,31.53562614675,3,2,1,2,0.3255635491606714,15500000.0,148681.0
2023-02-07,台北市內湖區內湖路二段１０３巷７６號一樓,1,電梯大樓,41,26.840825976030004,0,0,0,0,0.0596190690859912,26000000.0,293024.0
2023-02-11,台北市文山區景興路１８８號十三樓之９,13,電梯大樓,27,14.05415051106,1,1,1,1,0.5163581575548858,6800000.0,146331.0
2023-02-20,台北市文山區木柵路三段５５號九樓,9,電梯大樓,29,3.71470013508,2,1,1,1,0.2377850162866449,900000.0,73290.0
2023-02-12,台北市萬華區漢中街１７６號十二樓之７,12,電梯大樓,19,12.11512544055,1,1,1,2,0.4863920099875156,8360000.0,208739.0
2023-02-01,台北市中山區長春路２４７號三樓之５,3,電梯大樓,15,12.06067543857,1,1,1,1,0.3684474542262352,11000000.0,275897.0
2023-02-07,台北市文山區景華街１２８巷３弄２６號四樓,4,公寓,42,31.06977612981,3,2,2,2,0.2177976827962223,14800000.0,144095.0
2023-02-13,台北市內湖區內湖路一段９１巷２４弄３６號,1,公寓,43,19.69880071632,0,0,0,0,5.455641398649418e-17,3810000.0,58507.0
2023-02-12,台北市內湖區星雲街７２號三樓,3,公寓,43,30.855001122,3,2,1,2,0.1333333333333332,16680000.0,163529.0
2023-02-07,台北市大安區建國南路二段１１巷２０號六樓,6,華廈,38,29.89607608713,3,1,1,2,0.2746129717697055,10350000.0,104725.0
2023-02-08,台北市大安區復興南路一段２５３巷２號二樓,2,電梯大樓,44,10.49977538181,3,1,1,2,0.2417170844137136,10500000.0,302506.0
2023-02-18,台北市北投區豐年路二段８０號二樓,2,公寓,46,22.487850817740004,3,2,1,1,0.0457358084476729,10000000.0,134517.0
2023-02-23,台北市信義區東興路５７號十樓,10,電梯大樓,30,132.26510480964,0,0,0,2,0.1245997621443601,92000000.0,210411.0
2023-02-03,台北市北投區石牌路一段１６６巷１５號二樓,2,公寓,44,25.90307594193,3,2,1,2,0.0578068433960059,10600000.0,123788.0
2023-02-01,台北市大安區信義路三段１３４巷４３號四樓,4,華廈,36,51.05595185658,4,2,2,2,0.2979025950942054,41750000.0,247363.0
2023-02-10,台北市萬華區成都路８１號十一樓之１,11,電梯大樓,21,13.41587548785,0,0,0,1,0.4295377677564825,8600000.0,193912.0
2023-02-07,台北市松山區八德路三段２２５號四樓之３,4,電梯大樓,35,11.77027542801,1,1,1,1,0.2618864045232587,9550000.0,245438.0
2023-02-01,台北市信義區逸仙路３２巷１３號二樓,2,華廈,42,50.75647684569001,3,2,3,2,0.2209905238691221,45000000.0,268192.0
2023-02-14,台北市內湖區金龍路６７巷５弄６號四樓,4,公寓,47,33.32642621187,3,2,1,2,0.1337932286466369,15880000.0,144141.0
2023-02-05,台北市中山區新生北路二段１３７巷６０號四樓,4,公寓,56,22.92345083358,3,2,2,0,0.0,14370000.0,189628.0
2023-02-02,台北市萬華區武成街１３７號,3,透天,62,31.09095113058,4,3,3,0,0.0,6649900.0,64700.0
2023-02-06,台北市文山區景華街１３巷６之１號,1,華廈,40,46.60617669477,4,2,2,0,0.1272149023171285,32700000.0,212241.0
2023-02-08,台北市文山區景興路１９５號十六樓之１２,16,電梯大樓,29,18.86087568585,1,1,1,2,0.3308740978348035,11680000.0,187330.0
2023-02-04,台北市文山區忠順街一段４１巷１８號,1,華廈,1,21.91310079684,0,0,0,2,0.4730811706239647,15000000.0,207068.0
2023-02-11,台北市文山區景豐街７２號三樓,3,電梯大樓,17,38.02122638259,3,2,2,2,0.3492720184581112,25380000.0,201925.0
2023-02-01,台北市萬華區內江街１１０巷２號,1,公寓,37,124.86897954069,1,2,2,0,0.1604447782165266,25000000.0,60563.0
2023-02-13,台北市大同區錦西街３８巷８號五樓,5,華廈,40,42.06867652977001,3,2,2,2,0.1230315668368449,30600000.0,220033.0
2023-02-08,台北市大同區重慶北路一段２２之８號,1,電梯大樓,42,8.960050325820001,0,1,0,0,0.5057393652937204,9770000.0,329845.0
2023-02-15,台北市內湖區民權東路六段２９６巷９５號五樓,5,公寓,35,37.32245135718,3,2,2,2,0.1668828011022855,17000000.0,137786.0
2023-02-18,台北市松山區三民路１３８號,1,公寓,53,19.6020007128,0,0,1,0,0.0,25000000.0,385802.0
2023-02-16,台北市大同區延平北路三段７０號二樓,2,公寓,55,22.385000814,3,2,1,0,0.0,8000000.0,108108.0
2023-02-08,台北市文山區景中街２６號,2,華廈,16,239.50740870936,0,0,0,2,0.4156436293826411,163100000.0,205997.0
2023-02-23,台北市大安區復興南路一段３６０號六樓之３,6,電梯大樓,46,0.44165001606,0,0,0,1,0.1780821917808219,176207.0,119869.0
2023-02-09,台北市北投區中和街２０巷２號五樓之３,5,電梯大樓,17,10.40902537851,1,1,1,2,0.4591688462656204,7300000.0,212148.0
2023-02-24,台北市中山區德惠街３４號三樓之２１,3,電梯大樓,44,8.300600301840001,1,0,1,1,0.2966472303206997,4400000.0,160350.0
2023-02-16,台北市信義區莊敬路３９１巷６號三樓,3,華廈,41,37.36480135872,3,2,2,2,0.2746923575129533,31500000.0,255019.0
2023-02-13,台北市松山區民生東路五段２０２號六樓之１３,6,電梯大樓,34,11.40727541481,0,0,0,2,0.2975338106603024,2440000.0,64704.0
2023-02-10,台北市士林區福國路９５號三樓之１２,3,華廈,46,13.824250502700002,1,1,1,2,0.112472647702407,9600000.0,210066.0
2023-02-01,台北市士林區雨聲街６５巷３６號,1,公寓,38,39.606326440230006,3,2,2,0,0.0990605667150386,23700000.0,181013.0
2023-02-21,台北市北投區清江路１７７巷９號五樓,5,公寓,42,5.55692520207,2,1,1,1,0.0511703864997278,2000000.0,108873.0
2023-02-13,台北市大安區建國南路二段１１巷１４號,1,華廈,38,29.31527606601,3,2,2,0,0.1449798782375399,29800000.0,307502.0
2023-02-01,台北市大安區建國南路一段２７９巷１４號四樓,4,電梯大樓,36,24.91390090596,3,2,1,2,0.1345313258863525,26880000.0,326372.0
2023-02-06,台北市南港區福德街４０５號十三樓,13,電梯大樓,25,38.85612641295,3,2,1,2,0.4509926041261191,23500000.0,182951.0
2023-02-04,台北市信義區吳興街２８４巷２２弄１１０號二樓,2,公寓,45,22.93857583413,3,2,1,2,0.134775154951866,14200000.0,187261.0
2023-02-21,台北市松山區南京東路四段９３號八樓之２,8,電梯大樓,41,15.70580057112,0,0,0,2,0.3075885978428351,5600000.0,107858.0
2023-02-12,台北市中山區遼寧街１０１巷１號二樓,2,華廈,22,12.91070046948,1,2,1,2,0.355904404873477,11300000.0,264761.0
2023-02-12,台北市萬華區中華路二段５０４巷３５號十樓,10,電梯大樓,44,18.10160065824,2,1,1,2,0.1214906417112299,12880000.0,215241.0
2023-02-05,台北市文山區萬安街４２號七樓之１,7,華廈,40,17.80212564735,2,2,1,2,0.2956669498725572,10000000.0,169924.0
2023-02-09,台北市中正區愛國東路７４巷２５號五樓之１,5,華廈,15,12.91070046948,1,1,1,1,0.4831302717900655,18750000.0,439316.0
2023-02-11,台北市大同區承德路三段１６５之１號七樓之２,7,電梯大樓,16,21.87982579563,2,1,1,1,0.359187059311489,15050000.0,208074.0
2023-02-10,台北市萬華區西寧南路３０７號七樓之１,7,電梯大樓,7,10.33037537565,0,0,0,1,0.4761346998535871,8400000.0,245974.0
2023-02-03,台北市中山區民生西路４５巷５弄１９號三樓,3,公寓,56,18.24680066352,2,1,1,0,0.0,10400000.0,172414.0
2023-02-11,台北市中山區中山北路一段８４號二樓,2,電梯大樓,14,9.48035034474,1,1,1,1,0.4872367581365667,7680000.0,245054.0
2023-02-12,台北市中山區撫順街２５號九樓之２,9,電梯大樓,27,16.97932561743,2,1,1,2,0.426688045608409,11550000.0,205772.0
2023-02-05,台北市中山區農安街１９號十樓之５,10,電梯大樓,20,11.20762540755,1,1,1,1,0.4143049932523616,10300000.0,278003.0
2023-02-01,台北市內湖區文德路２２巷５３弄２５號四樓,4,華廈,39,32.01357616413,3,2,2,2,0.323821222715676,18400000.0,173864.0
2023-02-20,台北市松山區三民路１３６巷２６號二樓,2,華廈,51,11.39517541437,1,0,1,0,0.0,6000000.0,159278.0
2023-02-20,台北市松山區三民路１３６巷３０號二樓,2,華廈,51,14.34757552173,1,0,1,0,0.0,7400000.0,156019.0
2023-02-13,台北市信義區福德街２６８巷４弄１１號,1,公寓,45,22.790350828740003,1,1,1,0,-1.1788935753917244e-17,17300000.0,229626.0
2023-02-08,台北市大同區民權西路９１號十二樓之９,12,電梯大樓,43,10.49372538159,1,0,1,0,0.2136062265782645,7450000.0,214759.0
2023-02-05,台北市大安區忠孝東路四段１１２號十二樓之２,12,電梯大樓,48,13.7940005016,2,1,1,0,0.1199561403508771,17000000.0,372807.0
2023-02-04,台北市北投區新民路１巷８號七樓之９,7,華廈,43,23.6252508591,2,1,1,2,0.2481434058898847,8200000.0,104994.0
2023-02-18,台北市松山區民權東路三段１６０巷１９弄２２號六樓,6,華廈,43,22.58767582137,4,2,2,2,0.2152136065354225,7000000.0,93746.0
2023-02-23,台北市北投區中山路４７號六樓之１０,6,電梯大樓,39,9.81310035684,0,0,0,2,0.439580764488286,2700000.0,83231.0
2023-02-18,台北市大安區仁愛路四段２２２巷１１號地下一層之２等共用部分,-1,華廈,18,31.499326145430004,1,1,1,0,0.8273312205896476,20000000.0,192068.0
2023-02-06,台北市大安區信義路二段８６巷１６號五樓,5,公寓,42,17.39980063272,2,1,1,2,0.1170027816411683,14000000.0,243394.0
2023-02-16,台北市北投區石牌路二段９０巷１８號二樓,2,公寓,47,22.34870081268,2,2,1,0,0.0,15660000.0,211965.0
2023-02-11,台北市士林區中山北路七段１１４巷４號二樓,2,公寓,46,29.71760108064,3,2,2,2,0.09507328990228,13450000.0,136910.0
2023-02-13,台北市南港區研究院路三段８６巷８號三樓,3,公寓,44,14.68637553405,2,1,1,1,0.038928939237899,5500000.0,113285.0
2023-02-20,台北市信義區景雲街２２之１號四樓,4,華廈,42,29.92632608823,1,1,2,2,0.2359243909835236,15700000.0,158698.0
2023-02-01,台北市北投區新民路５１之１２號,1,公寓,46,18.36780066792,3,3,2,0,-2.9254888659424416e-17,7000000.0,115283.0
2023-02-07,台北市北投區三合街二段４５６號十七樓之１,17,電梯大樓,25,25.397900923560005,2,1,1,2,0.4965459742734636,16800000.0,200095.0
2023-02-21,台北市信義區忠孝東路四段５５３巷１６弄１之４號四樓,4,華廈,47,9.72537535365,1,1,1,0,0.0236391912908242,3900000.0,121306.0
2023-02-12,台北市南港區研究院路三段８６巷２７弄４號二樓,2,公寓,45,24.84432590343,3,2,1,2,0.1616948739802751,11000000.0,133934.0
2023-02-01,台北市南港區研究院路一段２號三樓之２,3,華廈,40,26.42035096074,4,1,4,2,0.2533776047629953,19000000.0,217541.0
2023-02-17,台北市信義區莊敬路３９１巷２弄７號七樓,7,華廈,41,27.842101012440004,4,2,2,2,0.1576488483268144,24000000.0,260756.0
2023-02-09,台北市信義區虎林街２１４號,1,華廈,42,4.47397516269,0,0,0,0,0.1088573360378633,4920000.0,332657.0
2023-02-23,台北市信義區忠孝東路五段４５９號二樓之２,2,電梯大樓,18,11.664400424160002,1,1,1,1,0.441649377593361,15620000.0,405083.0
2023-02-01,台北市內湖區成功路四段５２號九樓,9,電梯大樓,34,40.1720014608,3,2,2,2,0.092394578313253,24500000.0,184488.0
2023-02-13,台北市中山區雙城街１９巷８號四樓之１,4,電梯大樓,15,10.285000374,1,1,1,1,0.4067647058823529,8680000.0,255294.0
2023-02-14,台北市內湖區金龍路１１５號三樓,3,公寓,42,8.07070029348,3,2,2,1,0.1300599700149924,4000000.0,149925.0
2023-02-17,台北市中山區新生北路二段６０巷２號十樓之９,10,電梯大樓,42,7.937600288640001,1,0,1,0,0.301829268292683,3750000.0,142912.0
2023-02-01,台北市中山區德惠街２５號五樓,5,華廈,44,40.94337648885,3,2,2,2,0.1772441817510158,17000000.0,125600.0
2023-02-01,台北市萬華區成都路１３５號七樓之５,7,電梯大樓,42,13.26765048246,1,1,1,0,0.26812585499316,6880000.0,156863.0
2023-02-10,台北市萬華區成都路８１號十三樓之１６,13,電梯大樓,21,10.89302539611,1,1,1,1,0.4418217161899472,7400000.0,205498.0
2023-02-03,台北市中正區羅斯福路四段１３６巷６弄１３號二樓,2,公寓,45,29.38485106854,3,2,2,2,0.1840642371834465,18830000.0,193844.0
2023-02-14,台北市中山區復興南路一段４２號七樓之３,7,電梯大樓,42,10.55422538379,1,1,1,1,0.2717110920034394,9700000.0,278017.0
2023-02-20,台北市中山區錦州街２１６號二樓,2,公寓,55,20.851325758230004,2,2,1,0,5.1540891901936754e-17,14600000.0,211809.0
2023-02-20,台北市中山區錦州街２１６號三樓,3,公寓,55,22.00385080014,3,2,1,0,-7.326189879297157e-17,15400000.0,211713.0
2023-02-10,台北市中山區農安街８號十樓之９,10,電梯大樓,14,15.497075563530002,1,1,1,0,0.4434901424946321,12000000.0,234238.0
2023-02-14,台北市中山區中山北路三段５８號三樓之４,3,華廈,52,12.42670045188,1,1,0,0,0.0,8880000.0,216164.0
2023-02-04,台北市內湖區內湖路一段９１巷６３號三樓,3,公寓,41,34.76027626401,4,2,2,2,0.1749195022191279,17000000.0,147942.0
2023-02-15,台北市松山區南京東路四段１００號五樓,5,電梯大樓,42,48.03095174658,3,1,2,2,0.0925809295881092,32500000.0,204686.0
2023-02-07,台北市南港區同德路８５巷１６號三樓,3,華廈,39,33.29012621055,2,2,1,2,0.3486597001363016,23060000.0,209541.0
2023-02-16,台北市中正區中華路二段４５５號三樓之５,3,華廈,46,13.89685050534,2,1,1,2,0.1271223334784501,8000000.0,174140.0
2023-02-15,台北市大安區忠孝東路四段２３３號七樓之１３,7,電梯大樓,41,12.63542545947,1,1,1,1,0.2793871199425424,11880000.0,284415.0
2023-02-17,台北市士林區重慶北路四段８１號四樓之９,4,華廈,44,22.35172581279,2,2,1,2,0.2839355799160914,12800000.0,173230.0
2023-02-11,台北市北投區石牌路二段３１５巷２８弄１６號七樓之１,7,華廈,15,13.23740048136,1,1,1,1,0.4321297989031078,10000000.0,228519.0
2023-02-13,台北市松山區民權東路三段１０６巷２１弄１８號五樓,5,華廈,40,43.41480157872,3,2,2,2,0.2409420289855071,36880000.0,256968.0
2023-02-18,台北市松山區八德路二段３４８號十二樓之９,12,電梯大樓,14,12.78062546475,0,0,0,1,0.3988165680473373,15500000.0,366864.0
2023-02-17,台北市松山區南京東路五段６６巷１２弄１２號六樓,6,華廈,42,30.42545110638,3,1,2,2,0.1051898985881884,20000000.0,198847.0
2023-02-16,台北市內湖區內湖路一段６２９巷３３弄１１號五樓,5,公寓,42,8.0162502915,2,1,1,1,0.1332075471698113,4680000.0,176604.0
2023-02-15,台北市內湖區內湖路一段４３號三樓,3,公寓,42,38.86520141328,3,2,2,2,0.1133250311332502,16800000.0,130760.0
2023-02-11,台北市內湖區星雲街１６８巷４３號六樓之１,6,電梯大樓,26,9.13852533231,0,0,0,1,0.3935782853359815,7050000.0,233366.0
2023-01-04,台北市信義區基隆路一段３６４巷４５號三樓,3,華廈,41,4.58590016676,2,2,1,1,0.3298153034300791,4200000.0,277045.0
2023-01-01,台北市大同區鄭州路２９巷７號三樓,3,公寓,44,12.42670045188,2,2,2,1,0.0618305744888023,7085000.0,172468.0
2023-01-02,台北市中山區中山北路一段１２１巷１９號二樓之２,2,華廈,13,20.80595075658,2,1,1,0,0.3556266356498982,16880000.0,245420.0
2023-01-03,台北市中山區林森北路１００號四樓之１,4,電梯大樓,41,29.75995108218,0,0,0,0,0.1782882699735717,14880000.0,151250.0
2023-01-04,台北市大安區忠孝東路四段２號十一樓之７,11,電梯大樓,45,9.97040036256,1,0,1,0,0.1726334951456311,5000000.0,151699.0
2023-01-03,台北市大安區復興南路一段８９號八樓之２,8,電梯大樓,36,10.76295039138,2,1,1,1,0.1849353569421022,12354000.0,347218.0
2023-01-03,台北市大安區通化街１９０巷１號二樓之６,2,華廈,26,3.3244751208900003,1,1,1,1,0.4795268425841674,2580000.0,234759.0
2023-01-01,台北市士林區士東路２６６巷１２弄４之１號二樓,2,公寓,42,32.50665118206,3,2,2,2,0.1217197096594081,18000000.0,167504.0
2023-01-03,台北市大安區通化街１９０巷１號二樓之３,2,華廈,26,4.14122515059,1,1,1,1,0.4317019722425129,2600000.0,189920.0
2023-01-04,台北市萬華區西園路二段２７８號二樓,2,公寓,50,33.150976205490004,3,2,2,2,0.0568482525777899,12000000.0,109499.0
2023-01-08,台北市中正區廈門街８１巷９號三樓,3,公寓,39,21.00560076384,3,1,1,2,0.0871255760368663,11800000.0,169931.0
2023-01-05,台北市信義區忠孝東路五段５３號八樓,8,電梯大樓,40,35.147476278090004,0,0,0,2,0.3589809794302435,29500000.0,253894.0
2023-01-11,台北市萬華區康定路２０號二樓之７,2,電梯大樓,22,10.2547503729,1,1,1,0,0.4598820058997049,6500000.0,191740.0
2023-01-03,台北市大同區南京西路１８５巷１９號三樓,3,公寓,36,10.18215037026,3,2,1,1,0.0846702317290552,4880000.0,144979.0
2023-01-05,台北市中正區羅斯福路四段６８號十二樓之１８,12,電梯大樓,18,11.02612540095,1,1,1,2,0.4680384087791495,13100000.0,359396.0
2023-01-03,台北市南港區南港路三段１３０巷５弄７號三樓,3,公寓,42,14.58957553053,3,2,1,2,0.1455525606469002,4900000.0,101597.0
2023-01-09,台北市萬華區萬青街１３３號二樓,2,公寓,48,9.43195034298,0,0,0,0,0.0,2440000.0,78255.0
2023-01-03,台北市大安區延吉街１３１巷３７號,1,華廈,42,31.74435115434,0,0,0,0,0.0101963026491328,42000000.0,400229.0
2023-01-01,台北市中山區南京東路一段１６號七樓之５,7,華廈,56,35.35620128568,0,0,0,0,0.2175735797399041,20880000.0,178645.0
2023-01-01,台北市中山區南京東路一段１６號七樓之６,7,華廈,56,32.491526181510004,0,0,0,0,0.2176706079508425,19200000.0,178754.0
2023-01-01,台北市中山區南京東路一段１６號九樓之６,9,華廈,56,33.03905120142,0,0,0,0,0.2306354147592016,19500000.0,178539.0
2023-01-01,台北市中山區南京東路一段１６號九樓之７,9,華廈,56,29.72365108086,0,0,0,0,0.2172806838998575,17580000.0,178913.0
2023-01-02,台北市士林區德行東路９０巷１１號二樓,2,公寓,50,21.52590078276,2,1,2,0,0.0,12440000.0,174817.0
2023-01-04,台北市中山區松江路５０號八樓,8,電梯大樓,50,17.6962506435,0,0,0,0,0.0,13200000.0,225641.0
2023-01-04,台北市中山區建國北路三段１３５號六樓,6,華廈,33,41.84482652163,3,2,2,2,0.1959806260391817,18000000.0,130124.0
2023-01-10,台北市內湖區星雲街２６號五樓,5,公寓,39,31.31480113872,3,2,2,2,0.1218122102009273,14240000.0,137558.0
2023-01-03,台北市中山區中山北路三段２５號十二樓,12,電梯大樓,45,13.12245047718,1,1,1,0,0.2118487782388197,7000000.0,161365.0
2023-01-11,台北市信義區吳興街５８３巷４弄３５號,3,透天,61,13.28580048312,6,3,3,0,0.0,7320000.0,166667.0
2023-01-08,台北市中山區新生北路二段６６號九樓之４,9,電梯大樓,43,6.02882521923,1,1,1,0,0.2333166081284496,3990000.0,200201.0
2023-01-03,台北市中山區南京東路一段１３２巷２８號二樓,2,公寓,35,11.05940040216,1,1,1,1,0.3864879649890591,6660000.0,182166.0
2023-01-03,台北市中山區新生北路二段２７巷６號三樓,3,公寓,50,29.56937607525,3,2,2,0,0.0,16600000.0,169821.0
2023-01-09,台北市萬華區開封街二段３６號三樓之１,3,華廈,25,13.46427548961,1,1,1,2,0.2882498314985396,8880000.0,199506.0
2023-01-03,台北市文山區福興路９５巷２７號,1,華廈,23,6.49770023628,2,1,1,1,0.2653631284916201,3500000.0,162942.0
2023-01-11,台北市中正區羅斯福路二段１３２號十樓之１,10,電梯大樓,17,14.58655053042,1,1,1,1,0.3710078805474907,13800000.0,286188.0
2023-01-01,台北市萬華區西園路一段３４巷２２號三樓,3,公寓,45,6.285950228580001,3,2,1,1,0.0914340712223292,1600000.0,76997.0
2023-01-03,台北市中正區忠孝西路一段５０號十四樓之１６,14,電梯大樓,33,14.19330051612,1,0,1,1,0.3793691389599318,12500000.0,266411.0
2023-01-04,台北市中山區林森北路２６３號八樓之１１,8,電梯大樓,41,11.080575402929998,1,0,1,0,0.2265902265902265,7200000.0,196560.0
2023-01-17,台北市中山區新生北路二段４０號九樓之７,9,電梯大樓,27,10.699425389070004,1,1,1,2,0.4393553859202715,8100000.0,229008.0
2023-01-04,台北市內湖區港墘路２７巷９號四樓,4,公寓,40,34.243001245200006,3,2,2,2,0.1570671378091873,16500000.0,145760.0
2023-01-07,台北市信義區基隆路一段４３２號九樓之３,9,電梯大樓,41,17.05192562007,2,0,0,0,0.1887528827390456,12100000.0,214653.0
2023-01-16,台北市大安區金山南路二段１８５巷３號,1,公寓,52,35.98540130856,3,2,1,0,0.0,30000000.0,252186.0
2023-01-05,台北市士林區重慶北路四段９４號五樓,5,公寓,43,24.4117508877,3,2,1,2,0.1942998760842627,8500000.0,105328.0
2023-01-07,台北市信義區和平東路三段４３３號五樓,5,華廈,38,30.97902612651,3,2,2,2,0.2231227419197343,15300000.0,149399.0
